company_id,company_name,domain,linkedin_url,industry,employees,size_band,blitz_revenue,segment,source,agent_verdict,agent_confidence,agent_reason,agent_model,agent_run,reason_trust
10443,Symbotic,symbotic.com,https://www.linkedin.com/company/symbotic,Automation Machinery Manufacturing,2181,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Warehouse robotics and automated storage/retrieval systems,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12049,"RealTruck, Inc.",realtruck.com,https://www.linkedin.com/company/realtruckinc,Motor Vehicle Manufacturing,2087,5001-10000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Truck accessories manufacturer 1000+ patents catalogue,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10491,Kaiser Aluminum,kaiseraluminum.com,https://www.linkedin.com/company/kaiser-aluminum,Fabricated Metal Products,2079,1001-5000,1400000000,casual-connections,repo_sourcing,FIT,high,"Aerial platforms, digger derricks, cranes for utilities and services",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10562,Alliance Laundry Systems LLC,alliancelaundry.com,https://www.linkedin.com/company/alliance-laundry-systems,Machinery Manufacturing,2074,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Commercial laundry equipment manufacturer with multiple product brands and SKUs.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10647,Barnes,onebarnes.com,https://www.linkedin.com/company/barnes-group-inc-,Industrial Machinery Manufacturing,2070,5001-10000,1400000000,casual-connections,repo_sourcing,FIT,high,Warehouse automation and automated storage/retrieval systems manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21205,AFC Cable Systems / Atkore International,atkore.com,https://www.linkedin.com/company/atkore,Appliances; Electrical; and Electronics Manufacturing,2050,5001-10000,-,Components/Cleaning/Environmental,imts_exhibitor,FIT,medium,Industrial manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12034,Shape Corp.,shapecorp.com,https://www.linkedin.com/company/shapecorp,Motor Vehicle Manufacturing,2043,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Roll forming, impact management, lightweight structures",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10452,"Bray International, Inc.",bray.com,https://www.linkedin.com/company/bray-controls,Industrial Machinery Manufacturing,2039,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Cranes manufacturing; market leading lifting solutions producer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12010,Stoneridge,stoneridge.com,https://www.linkedin.com/company/stoneridgeglobal,Motor Vehicle Parts Manufacturing,2027,1001-5000,824400000,ivt-expo-off-highway,repo_sourcing,FIT,high,Electrical/electronic systems and components manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10678,Duravant,duravant.com,https://www.linkedin.com/company/duravant,Machinery Manufacturing,2009,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Hydronic and water solutions manufacturer; 100+ years of pumps/valves.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10521,Daifuku North America,daifuku.com,https://www.linkedin.com/company/daifuku-north-america,Automation Machinery Manufacturing,2001,5001-10000,-,casual-connections,repo_sourcing,FIT,high,"Automation systems, motors, drives and variable speed drives",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10516,Hargrove Engineers & Constructors,hargrove-epc.com,https://www.linkedin.com/company/hargrove-epc,Industrial Machinery Manufacturing,1982,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Mechanical power transmission components designer and manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10473,JR Automation,jrautomation.com,https://www.linkedin.com/company/jr-automation,Automation Machinery Manufacturing,1969,1001-5000,-,casual-connections,repo_sourcing,FIT,medium,Industrial connectivity and network hardware products manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13053,Mitsubishi Electric US – Industrial Automation,mitsubishielectric.com,https://www.linkedin.com/company/mitsubishi-electric-automation-inc,Automation Machinery Manufacturing,1965,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Mitsubishi Industrial Automation: robots, CNC, HMI, motion control, factory automation — IN SCOPE.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
13054,Mitsubishi Electric US – Industrial Automation,mitsubishielectric.com,https://www.linkedin.com/company/mitsubishi-electric-us-industrial-automation,Automation Machinery Manufacturing,1965,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Mitsubishi Electric US Industrial Automation (duplicate) — robots, CNC, automation systems.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21150,RoviSys,rovisys.com,https://www.linkedin.com/company/rovisys,Automation Machinery Manufacturing,1962,1001-5000,-,Automation,imts_exhibitor,FIT,medium,Industrial manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10624,Integrated Power Services,ips.co,https://www.linkedin.com/company/integrated-power-services,Industrial Machinery Manufacturing,1960,1001-5000,-,casual-connections,repo_sourcing,FIT,medium,Hydraulic control valve and water management solutions manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12069,AUTOKINITON,autokiniton.com,https://www.linkedin.com/company/autokiniton,Motor Vehicle Manufacturing,1952,5001-10000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Structural components and stamping assemblies manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12094,Aludyne,aludyne.com,https://www.linkedin.com/company/aludyne,Motor Vehicle Manufacturing,1945,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Lightweighting solutions and components supplier.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10499,Columbus McKinnon,columbusmckinnon.com,https://www.linkedin.com/company/columbus-mckinnon,Machinery Manufacturing,1943,5001-10000,839400000,casual-connections,repo_sourcing,FIT,high,HVAC equipment manufacturer; Latin America operations,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10673,Rite-Hite,ritehite.com,https://www.linkedin.com/company/rite-hite,Machinery Manufacturing,1929,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Solids control and separation equipment manufacturer for drilling/mining.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13132,Power Plant Services,ppsvcs.com,https://www.linkedin.com/company/power-plant-services,Industrial Machinery Manufacturing,1898,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Power Plant Services: non-OEM parts manufacturer for power generation, field machining — parts OEM.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12056,Toyo Tires,toyotires.com,https://www.linkedin.com/company/toyo-tires,Motor Vehicle Manufacturing,1897,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Tire manufacturer with vast catalogue, global operations.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12001,Veoneer,veoneer.com,https://www.linkedin.com/company/veoneer,Motor Vehicle Manufacturing,1882,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Automotive safety electronics manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11994,Dayco,dayco.com,https://www.linkedin.com/company/daycoofficial,Motor Vehicle Parts Manufacturing,1815,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Engine drive systems, hoses, hydraulics supplier",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12005,Standard Motor Products,smpcorp.com,https://www.linkedin.com/company/standard-motor-products,Motor Vehicle Manufacturing,1811,5001-10000,1100000000,ivt-expo-off-highway,repo_sourcing,FIT,high,Independent parts manufacturer/distributor 100+ years,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10406,"CIRCOR International, Inc.",circor.com,https://www.linkedin.com/company/circor-international-inc-,Industrial Machinery Manufacturing,1806,1001-5000,661700000,casual-connections,repo_sourcing,FIT,high,"Valve manufacturer serving oil & gas, power, industrial, and infrastructure",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10460,Genie,genielift.com,https://www.linkedin.com/company/genielift,Machinery Manufacturing,1795,1001-5000,-,casual-connections,repo_sourcing,FIT,high,"Capital equipment for packaging, converting and labeling",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12067,Henniges Automotive,hennigesautomotive.com,https://www.linkedin.com/company/henniges-automotive,Motor Vehicle Manufacturing,1795,5001-10000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Sealing and anti-vibration components supplier.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
13957,EJ,ejco.com,https://www.linkedin.com/company/ej,Wholesale Building Materials,1783,1001-5000,-,aftermarket-oems,repo_sourcing,FIT,high,"Manufactures manhole covers, drainage grates, access solutions",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10514,Ebara Elliott Energy,elliott-turbo.com,https://www.linkedin.com/company/ebara-elliott-energy,Industrial Machinery Manufacturing,1768,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Air tools and compressors manufacturer since 1901,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10497,"Southco, Inc.",southco.com,https://www.linkedin.com/company/southco-inc-,Industrial Machinery Manufacturing,1728,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Abrasives and grinding solutions manufacturer; coated and bonded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10572,AAON,aaon.com,https://www.linkedin.com/company/aaon,Machinery Manufacturing,1707,1001-5000,405200000,casual-connections,repo_sourcing,FIT,high,Configurable HVAC equipment manufacturer for commercial and industrial.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12085,"BBB Industries, LLC",bbbind.com,https://www.linkedin.com/company/bbbindustries,Motor Vehicle Manufacturing,1687,10001+,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Remanufactured automotive components supplier.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12081,Challenge Manufacturing,challenge-mfg.com,https://www.linkedin.com/company/challenge-mfg-company,Motor Vehicle Manufacturing,1675,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Metal formed and welded automotive assemblies.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12061,Toyoda Gosei Americas,toyodagosei.com,https://www.linkedin.com/company/toyoda-gosei,Motor Vehicle Manufacturing,1669,10001+,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Rubber/plastic automotive components supplier.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12088,Mazda Toyota Manufacturing,mazdatoyota.com,https://www.linkedin.com/company/mtmus,Motor Vehicle Manufacturing,1669,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Vehicle assembly and manufacturing.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12109,BWI GROUP,bwigroup.com,https://www.linkedin.com/company/bwi-group,Automotive,1669,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Automotive Tier-1 brake and suspension systems supplier.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12044,Android Industries,voltava.com,https://www.linkedin.com/company/android-industries,Motor Vehicle Manufacturing,1668,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Just-in-time assemblies, tire/wheel, suspension supplier",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20370,Ocean Infinity,oceaninfinity.com,https://www.linkedin.com/company/ocean-infinity-llc,Robotics Engineering,1633,501-1000,-,imts-machine-tools-automation-robotics,repo_sourcing,FIT,high,"Robotic systems manufacturer for ocean operations, robotics OEM",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10974,ESI an MKS Brand,esi.com,https://www.linkedin.com/company/electro-scientific-industries-inc-,Machinery Manufacturing,1632,1001-5000,8100000,industrial-mfg-plm-cad,repo_sourcing,FIT,high,Laser processing and PCB testing systems manufacturer; 1632 employees.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10553,Sigma Engineered Solutions,sigmaengineeredsolutions.com,https://www.linkedin.com/company/sigma-engineered-solutions,Industrial Machinery Manufacturing,1622,1001-5000,-,casual-connections,repo_sourcing,FIT,high,"Valves, pipes, actuation and fittings for chemical/pharma/energy",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10688,Titan Machinery,titanmachinery.com,https://www.linkedin.com/company/titan-machinery,Machinery Manufacturing,1600,1001-5000,1200000000,casual-connections,repo_sourcing,FIT,high,Miniature precision fluid control components manufacturer; 75+ years.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13131,Ciser,ciser.com.br,https://www.linkedin.com/company/ciseroficial,Turned Products and Fastener Manufacturing,1591,1001-5000,-,aftermarket-oems,repo_sourcing,FIT,high,"Ciser: largest fastener manufacturer (Latin America), 27,000 products, 503 lines — deep catalogue.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12099,Akebono Brake Corporation,akebonobrakes.com,https://www.linkedin.com/company/akebono-corporation,Motor Vehicle Manufacturing,1587,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Braking components and friction materials manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12037,Dura Automotive Systems LLC,durashiloh.com,https://www.linkedin.com/company/dura-shiloh,Motor Vehicle Manufacturing,1578,5001-10000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Mechatronic systems, battery trays, actuators supplier",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21899,Thorlabs,thorlabs.com,https://www.linkedin.com/company/thorlabs,Industrial Machinery Manufacturing,1575,1001-5000,-,Quality Assurance,imts_exhibitor,FIT,medium,Manufactures photonics equipment for research and manufacturing applications.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13088,"First Brands Group, Llc",firstbrandsgroup.com,https://www.linkedin.com/company/first-brands-llc,Motor Vehicle Manufacturing,1571,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Automotive aftermarket brands (TRICO wipers, fuel pumps, filters, spark plugs) — parts manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10449,Milacron,milacron.com,https://www.linkedin.com/company/milacron,Machinery Manufacturing,1556,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Construction and agricultural equipment manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12057,Hunter Engineering Company,hunter.com,https://www.linkedin.com/company/hunter-engineering,Automotive,1546,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Automotive service equipment manufacturer (wheel alignment, balancers).",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12155,Fiem Industries Ltd.,fiemindustries.com,https://www.linkedin.com/company/fiem-industries-ltd-,Motor Vehicle Manufacturing,1531,5001-10000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Automotive lighting and components manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12125,US Farathane,usfarathane.com,https://www.linkedin.com/company/us-farathane,Motor Vehicle Manufacturing,1516,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Plastic injection-molded automotive components.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11081,MW Industries,mwcomponents.com,https://www.linkedin.com/company/mwindustries,Industrial Machinery Manufacturing,1460,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,FIT,high,"Precision springs, fasteners, metal bellows component manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10474,Moxa,moxa.com,https://www.linkedin.com/company/moxa,Automation Machinery Manufacturing,1449,1001-5000,-,casual-connections,repo_sourcing,FIT,high,"Processing equipment manufacturer; durable plastics, food, recycling",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10629,Martin Sprocket & Gear,martinsprocket.com,https://www.linkedin.com/company/martin-sprocket-&-gear,Industrial Machinery Manufacturing,1448,1001-5000,-,casual-connections,repo_sourcing,FIT,high,Hydraulic cartridge valves and manifolds manufacturer for diverse applications.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21021,Boston Dynamics,bostondynamics.com,https://www.linkedin.com/company/boston-dynamics,Automation Machinery Manufacturing,1416,501-1000,-,Automation,imts_exhibitor,FIT,high,Mobile manipulation robots manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12059,Club Car,clubcar.com,https://www.linkedin.com/company/club-car,Motor Vehicle Manufacturing,1409,1001-5000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Commercial vehicle manufacturer with model variants.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
